LGA,Climate,Crop,N,P,K,pH,Temp,Rainfall,Salinity
Riyom,Highland,Pepper,192.6,42.29,88.58,4.69,21.68,576.68,2.13
Riyom,Highland,Pepper,130.78,34.1,41.25,5.4,19.89,1212.45,0.45
Riyom,Highland,Pepper,157.37,35.54,47.35,5.98,23.51,450.0,1.98
Riyom,Highland,Pepper,75.0,18.75,41.25,4.71,17.11,1316.62,1.3
Riyom,Highland,Pepper,110.58,28.6,58.89,4.12,21.31,1301.08,1.85
Riyom,Highland,Pepper,136.19,24.45,67.14,7.23,26.39,476.49,0.94
Riyom,Highland,Pepper,164.39,37.54,72.32,6.57,25.26,1370.19,0.63
Riyom,Highland,Pepper,85.26,38.91,51.23,6.88,18.3,794.8,0.45
Riyom,Highland,Pepper,167.56,46.67,87.05,5.53,22.91,1455.92,0.45
Riyom,Highland,Pepper,100.47,43.95,73.18,7.25,16.58,920.63,0.99
Riyom,Highland,Pepper,120.25,47.6,118.68,5.69,30.85,870.54,1.57
Riyom,Highland,Pepper,101.83,22.07,41.25,5.21,18.48,1262.83,0.74
Riyom,Highland,Pepper,75.0,18.75,89.35,7.16,19.71,667.96,0.45
Riyom,Highland,Pepper,128.7,26.99,57.91,5.93,19.22,889.45,1.52
Riyom,Highland,Pepper,78.92,18.75,44.32,5.13,15.49,1562.5,0.45
Riyom,Highland,Pepper,212.5,33.88,72.41,6.42,19.52,1088.63,0.97
Riyom,Highland,Pepper,117.82,18.75,41.25,4.89,21.21,1562.5,1.01
Riyom,Highland,Pepper,150.99,31.62,86.01,6.29,21.95,720.0,1.51
Riyom,Highland,Pepper,97.12,18.75,70.2,5.82,21.49,1504.92,0.88
Riyom,Highland,Pepper,84.13,38.35,57.24,4.68,23.17,1562.5,0.55
Riyom,Highland,Pepper,122.74,43.72,97.95,7.61,18.3,486.78,1.19
Riyom,Highland,Pepper,109.53,28.45,41.25,6.52,13.5,801.94,0.45
Riyom,Highland,Pepper,162.92,18.75,45.61,7.34,13.84,912.95,0.45
Riyom,Highland,Pepper,101.61,19.89,71.71,8.12,24.91,450.0,0.91
Riyom,Highland,Pepper,102.49,18.75,105.97,5.06,21.5,1389.91,0.98
Riyom,Highland,Pepper,108.41,28.63,79.07,4.76,17.5,877.5,1.99
Riyom,Highland,Pepper,182.75,40.29,41.28,5.13,18.5,1344.31,0.67
Riyom,Highland,Cabbage,137.06,37.71,94.43,5.94,13.28,617.51,1.09
Riyom,Highland,Cabbage,118.86,37.5,98.2,6.25,7.5,568.13,0.15
Riyom,Highland,Cabbage,152.49,48.43,107.88,5.73,12.45,625.0,0.15
Riyom,Highland,Cabbage,91.76,49.61,129.06,7.76,17.45,476.89,0.39
Riyom,Highland,Cabbage,110.75,54.05,109.67,6.81,13.79,466.22,0.39
Riyom,Highland,Cabbage,160.15,51.87,101.55,7.17,15.94,488.12,0.66
Riyom,Highland,Cabbage,176.11,54.06,116.85,6.04,7.5,539.95,0.8
Riyom,Highland,Cabbage,129.3,48.27,103.7,6.51,25.72,508.44,1.12
Riyom,Highland,Cabbage,137.72,55.24,75.0,6.62,23.92,502.12,0.95
Riyom,Highland,Cabbage,143.4,45.47,102.58,6.42,7.5,616.85,0.15
Riyom,Highland,Cabbage,183.56,52.2,111.22,5.82,23.44,625.0,0.15
Riyom,Highland,Cabbage,148.58,39.59,120.66,6.07,10.78,491.49,1.14
Riyom,Highland,Cabbage,75.0,37.5,77.71,5.84,15.93,625.0,0.18
Riyom,Highland,Cabbage,75.73,44.51,78.37,6.98,13.63,605.64,0.15
Riyom,Highland,Cabbage,150.43,54.69,105.13,6.41,23.64,564.37,0.75
Riyom,Highland,Cabbage,126.6,45.18,104.4,6.26,11.48,495.42,1.04
Riyom,Highland,Cabbage,112.8,49.66,88.29,6.22,19.02,516.17,0.43
Riyom,Highland,Cabbage,119.01,54.74,107.48,6.2,25.72,490.53,0.15
Riyom,Highland,Cabbage,137.65,45.03,91.85,6.75,19.16,466.82,0.5
Riyom,Highland,Cabbage,140.04,44.75,119.85,4.96,17.18,625.0,1.07
Riyom,Highland,Cabbage,163.26,51.47,97.96,6.26,7.5,625.0,0.15
Riyom,Highland,Cabbage,177.51,61.62,121.03,7.05,19.21,468.73,0.15
Riyom,Highland,Cabbage,122.54,41.54,113.56,6.03,7.52,577.44,0.28
Riyom,Highland,Cabbage,117.15,47.4,121.75,5.12,9.8,625.0,0.26
Riyom,Highland,Cabbage,150.62,50.56,100.66,6.39,16.4,531.23,0.45
Riyom,Highland,Cabbage,104.71,45.19,83.65,7.46,19.36,435.14,0.78
Riyom,Highland,Cabbage,104.99,37.5,83.95,6.26,11.3,625.0,0.15
Riyom,Highland,Cabbage,116.59,40.06,90.05,7.58,15.17,571.78,0.15
Riyom,Highland,Cabbage,75.0,50.72,88.29,5.91,7.5,591.55,0.15
Riyom,Highland,Cabbage,130.55,37.5,106.57,6.64,7.5,625.0,0.15
Riyom,Highland,Cabbage,117.14,38.34,120.93,6.36,17.2,455.06,0.47
Riyom,Highland,Cabbage,134.2,47.51,94.65,5.82,7.5,536.59,0.24
Riyom,Highland,Cabbage,128.94,50.17,90.41,5.93,10.13,524.32,0.75
Riyom,Highland,Cabbage,152.5,58.39,102.64,6.67,30.0,412.25,1.25
Riyom,Highland,Cabbage,109.35,40.98,75.0,6.57,11.93,574.6,0.15
Riyom,Highland,Cabbage,97.03,43.74,109.49,6.03,27.81,514.59,1.01
Riyom,Highland,Cabbage,88.01,51.58,104.73,6.19,17.02,555.1,0.38
Riyom,Highland,Cabbage,107.91,42.93,87.27,5.05,9.06,598.16,0.47
Riyom,Highland,Cabbage,112.27,55.04,117.53,7.68,8.48,409.23,0.6
Riyom,Highland,Cabbage,121.6,55.08,116.98,7.14,23.53,552.4,0.15
Riyom,Highland,Cabbage,133.11,39.27,129.23,5.5,7.5,622.56,0.22
Riyom,Highland,Cabbage,145.43,51.0,127.99,6.86,19.84,486.0,0.15
Riyom,Highland,Cabbage,80.66,39.54,101.45,5.52,21.5,625.0,0.17
Riyom,Highland,Cabbage,145.75,62.49,108.5,5.8,7.5,555.83,0.84
Riyom,Highland,Cabbage,159.13,51.0,152.69,6.51,15.34,497.36,1.08
Riyom,Highland,Cabbage,108.41,38.67,123.02,6.59,22.56,550.65,0.41
Riyom,Highland,Cabbage,75.0,37.5,92.5,5.26,14.37,625.0,0.55
Riyom,Highland,Cabbage,75.0,46.69,115.54,6.27,21.46,579.45,0.32
Riyom,Highland,Cabbage,138.1,53.63,133.48,6.16,9.52,471.82,0.59
Riyom,Highland,Cabbage,101.69,50.51,75.0,5.54,7.5,625.0,0.15
Riyom,Highland,Maize,182.47,38.28,59.99,4.12,17.01,1000.0,1.52
Riyom,Highland,Maize,178.08,81.45,53.45,5.76,17.63,555.66,1.98
Riyom,Highland,Maize,126.65,58.77,45.0,6.2,23.15,824.51,0.48
Riyom,Highland,Maize,188.67,37.5,74.39,5.39,20.25,733.81,0.3
Riyom,Highland,Maize,158.19,37.5,45.0,5.78,20.13,770.09,0.63
Riyom,Highland,Maize,190.9,57.09,63.68,4.97,19.5,898.78,1.17
Riyom,Highland,Maize,199.81,53.1,48.79,6.09,17.31,799.92,0.3
Riyom,Highland,Maize,177.56,100.0,61.63,5.86,21.69,813.33,0.3
Riyom,Highland,Maize,178.43,65.37,72.6,5.82,15.93,814.32,0.75
Riyom,Highland,Maize,112.5,42.3,45.0,5.49,26.86,757.16,1.96
Riyom,Highland,Maize,180.3,62.46,83.44,5.9,29.78,602.15,2.18
Riyom,Highland,Maize,140.95,90.62,45.0,7.37,33.67,414.26,1.96
Riyom,Highland,Maize,171.8,65.28,55.82,6.19,15.0,800.64,0.3
Riyom,Highland,Maize,162.27,60.23,71.46,6.24,21.26,610.31,0.56
Riyom,Highland,Maize,172.04,50.19,58.35,4.66,21.05,964.25,0.93
Riyom,Highland,Maize,244.5,79.18,91.98,4.98,16.57,766.47,1.62
Riyom,Highland,Maize,205.13,49.68,45.0,6.33,20.2,759.51,0.3
Riyom,Highland,Maize,134.64,51.22,68.45,5.9,24.58,406.47,1.63
Riyom,Highland,Maize,137.5,71.29,80.44,5.82,23.66,794.63,0.87
Riyom,Highland,Maize,145.94,52.15,74.1,7.59,21.84,728.32,1.31
Riyom,Highland,Maize,162.36,39.57,49.07,6.22,24.15,375.0,1.8
Riyom,Highland,Maize,165.4,51.14,70.44,6.84,24.7,818.62,1.16
Riyom,Highland,Maize,149.29,37.5,45.0,4.41,15.23,1000.0,0.5
Riyom,Highland,Maize,213.73,54.69,45.0,5.77,18.22,1000.0,0.3
Riyom,Highland,Maize,154.77,53.64,46.05,7.16,32.43,856.98,0.3
Riyom,Highland,Maize,174.96,53.25,86.34,6.25,20.87,809.48,0.3
Riyom,Highland,Maize,144.87,40.0,76.99,7.76,16.45,600.91,0.3
Riyom,Highland,Maize,120.58,64.07,53.09,5.51,15.0,921.13,0.49
Riyom,Highland,Maize,200.2,66.27,75.31,5.31,16.55,911.97,1.08
Riyom,Highland,Maize,165.35,45.12,58.53,6.28,23.11,854.31,0.72
Riyom,Highland,Maize,168.31,83.13,90.43,6.12,25.16,865.19,0.3
Riyom,Highland,Maize,188.04,65.19,119.81,6.05,20.19,702.55,1.41
Riyom,Highland,Maize,179.82,37.5,53.89,5.1,23.71,818.23,0.97
Riyom,Highland,Maize,135.66,58.52,54.51,6.82,23.05,786.87,0.3
Riyom,Highland,Maize,139.5,60.37,65.38,6.35,23.41,960.58,0.65
Riyom,Highland,Maize,113.06,44.58,45.0,8.21,17.87,727.55,0.3
Riyom,Highland,Maize,238.69,66.57,111.79,6.47,21.05,541.09,0.3
Riyom,Highland,Maize,178.48,72.03,59.12,7.0,17.45,723.1,0.3
Riyom,Highland,Maize,202.98,83.22,67.46,6.33,16.84,844.2,0.3
Riyom,Highland,Maize,209.35,48.59,99.9,8.86,25.43,375.0,1.75
Riyom,Highland,Maize,146.4,60.51,49.52,6.38,17.8,660.07,1.23
Riyom,Highland,Maize,175.97,47.3,45.0,4.98,23.33,716.96,1.84
Riyom,Highland,Maize,118.34,37.5,66.8,5.61,17.1,668.6,0.78
Riyom,Highland,Maize,175.85,72.87,57.24,8.69,21.49,532.58,0.7
Riyom,Highland,Maize,190.54,46.94,61.41,5.82,19.75,650.06,1.48
Riyom,Highland,Maize,207.24,66.51,88.79,4.99,19.26,1000.0,0.69
Riyom,Highland,Maize,218.84,67.75,45.0,6.1,18.31,895.85,0.35
Riyom,Highland,Maize,166.18,89.95,53.36,7.35,23.02,656.29,1.53
Riyom,Highland,Maize,132.19,37.5,45.0,5.14,18.72,898.14,1.61
Riyom,Highland,Maize,192.11,71.63,59.44,5.54,18.55,803.75,0.77
Riyom,Highland,Wheat,138.72,37.73,36.07,8.77,16.27,545.43,0.95
Riyom,Highland,Wheat,110.65,30.52,28.67,5.58,16.43,688.48,1.05
Riyom,Highland,Wheat,144.46,27.28,18.75,7.4,14.75,660.53,0.6
Riyom,Highland,Wheat,75.0,26.25,18.75,6.55,13.97,704.62,1.15
Riyom,Highland,Wheat,154.18,26.25,34.42,8.45,13.15,571.75,0.6
Riyom,Highland,Wheat,79.39,26.25,18.75,6.33,12.04,732.04,0.79
Riyom,Highland,Wheat,122.11,36.13,18.75,5.86,12.85,656.96,2.48
Riyom,Highland,Wheat,142.21,26.25,20.71,5.97,15.49,717.45,1.44
Riyom,Highland,Wheat,134.36,36.12,28.71,7.85,17.95,579.02,1.29
Riyom,Highland,Wheat,187.5,41.05,28.3,6.34,15.76,482.76,1.66
Riyom,Highland,Wheat,151.33,32.52,23.15,8.07,15.77,483.17,1.81
Riyom,Highland,Wheat,75.0,26.25,18.75,5.36,11.33,811.71,0.6
Riyom,Highland,Wheat,134.47,31.97,25.49,5.38,16.01,606.49,3.12
Riyom,Highland,Wheat,144.47,26.25,27.23,8.11,17.64,414.62,2.1
Riyom,Highland,Wheat,155.14,27.52,60.81,4.5,16.01,730.09,2.35
Riyom,Highland,Wheat,106.7,26.25,52.69,7.27,16.14,628.12,0.68
Riyom,Highland,Wheat,107.1,36.6,37.38,6.98,11.25,691.86,0.6
Riyom,Highland,Wheat,139.57,32.39,18.75,6.46,15.52,633.13,1.2
Riyom,Highland,Wheat,146.95,29.62,35.28,7.19,11.25,703.14,0.6
Riyom,Highland,Wheat,127.91,26.25,27.02,6.11,13.13,812.5,0.62
Riyom,Highland,Wheat,110.81,26.35,37.83,7.52,15.13,563.08,2.45
Riyom,Highland,Wheat,131.6,34.27,22.62,8.46,13.2,480.97,1.2
Riyom,Highland,Wheat,117.92,29.82,25.03,7.49,16.03,635.33,1.15
Riyom,Highland,Wheat,141.65,33.47,26.61,5.21,11.25,657.24,2.83
Riyom,Highland,Wheat,88.87,36.54,19.15,6.8,16.11,804.1,0.99
Riyom,Highland,Wheat,133.74,26.25,54.39,5.77,12.68,681.22,1.54
Riyom,Highland,Wheat,132.93,26.25,29.28,6.75,18.13,634.41,1.94
Riyom,Highland,Wheat,89.42,26.25,42.95,7.49,18.83,634.97,0.97
Riyom,Highland,Wheat,114.52,29.02,21.97,7.0,19.12,573.78,1.8
Riyom,Highland,Wheat,110.0,26.25,18.75,5.87,17.06,793.17,0.6
Riyom,Highland,Wheat,75.0,26.25,18.75,6.63,12.69,812.5,0.64
Riyom,Highland,Wheat,165.24,26.25,45.15,7.85,17.03,502.91,1.92
Riyom,Highland,Wheat,77.0,27.21,29.64,6.3,13.16,752.77,1.41
Riyom,Highland,Wheat,119.5,26.25,18.75,7.23,11.66,745.29,0.76
Riyom,Highland,Wheat,129.47,26.25,25.36,6.69,12.47,791.07,1.43
Riyom,Highland,Wheat,170.47,28.9,49.67,7.42,13.17,598.17,1.88
Riyom,Highland,Wheat,129.18,31.56,18.75,7.27,13.13,669.68,0.6
Riyom,Highland,Wheat,125.47,34.66,37.42,6.91,15.56,549.28,0.81
Riyom,Highland,Wheat,125.9,39.02,29.39,7.89,15.34,355.36,1.99
Riyom,Highland,Wheat,75.0,27.02,18.75,4.5,16.8,812.5,1.77
Riyom,Highland,Wheat,178.98,35.83,28.46,5.97,11.68,749.44,1.06
Riyom,Highland,Wheat,112.38,26.25,37.05,6.82,17.25,568.18,1.48
Riyom,Highland,Wheat,148.03,26.25,44.11,6.7,11.99,670.33,1.61
Riyom,Highland,Wheat,124.13,33.39,18.75,7.12,11.25,685.63,1.0
Riyom,Highland,Wheat,95.71,26.25,29.23,8.08,11.25,812.5,0.6
Riyom,Highland,Wheat,123.09,35.75,42.97,5.72,18.86,684.69,2.77
Riyom,Highland,Wheat,115.05,26.25,19.71,6.69,14.28,808.43,0.6
Riyom,Highland,Wheat,141.61,38.05,24.46,6.32,14.67,671.64,1.42
Riyom,Highland,Wheat,105.39,39.74,19.91,7.6,13.84,563.07,0.67
Riyom,Highland,Wheat,155.9,30.19,33.49,6.6,14.55,554.95,2.37
Riyom,Highland,Pineapple,338.24,69.97,225.52,4.05,27.92,605.91,1.2
Riyom,Highland,Pineapple,307.67,46.61,208.74,5.89,20.61,836.43,0.08
Riyom,Highland,Pineapple,221.26,33.75,96.39,4.44,22.13,936.42,0.23
Riyom,Highland,Pineapple,229.23,37.42,134.37,5.32,21.23,948.93,0.08
Riyom,Highland,Pineapple,281.34,55.52,193.3,4.06,20.12,1130.75,0.13
Riyom,Highland,Pineapple,246.28,50.42,275.0,7.38,23.11,525.0,0.46
Riyom,Highland,Pineapple,322.9,51.74,227.68,5.34,22.66,998.69,0.21
Riyom,Highland,Pineapple,292.15,47.46,122.25,3.68,19.65,704.92,0.41
Riyom,Highland,Pineapple,342.67,51.78,216.57,5.41,22.19,968.87,0.58
Riyom,Highland,Pineapple,295.78,36.11,94.25,5.34,18.29,1026.42,0.08
Riyom,Highland,Pineapple,299.58,67.74,183.15,5.26,18.73,973.09,0.18
Riyom,Highland,Pineapple,246.45,33.75,150.97,4.42,19.29,1058.05,0.23
Riyom,Highland,Pineapple,200.86,53.83,174.1,7.05,21.41,968.03,0.08
Riyom,Highland,Pineapple,275.14,67.14,169.66,6.23,20.78,794.36,0.08
Riyom,Highland,Pineapple,243.43,48.27,142.69,6.08,21.09,866.69,0.11
Riyom,Highland,Pineapple,348.23,53.8,182.94,6.73,21.18,722.76,0.19
Riyom,Highland,Pineapple,284.5,50.48,89.55,5.72,21.27,905.37,0.38
Riyom,Highland,Pineapple,293.59,41.68,140.54,4.85,22.34,1033.26,0.24
Riyom,Highland,Pineapple,314.73,40.18,169.25,5.34,19.54,779.46,0.51
Riyom,Highland,Pineapple,198.89,46.38,148.53,6.44,19.18,840.01,0.22
Riyom,Highland,Pineapple,202.55,33.75,145.04,6.66,24.2,881.74,0.47
Riyom,Highland,Pineapple,321.5,43.09,154.12,5.38,21.9,952.61,0.53
Riyom,Highland,Pineapple,223.38,49.66,85.6,5.36,19.41,771.94,0.08
Riyom,Highland,Pineapple,314.88,33.76,214.07,6.25,19.84,938.89,0.31
Riyom,Highland,Pineapple,247.38,42.77,165.34,7.67,21.49,941.3,0.08
Riyom,Highland,Pineapple,188.45,33.75,159.52,4.86,21.24,922.16,0.08
Riyom,Highland,Pineapple,317.83,58.88,275.0,7.25,21.95,746.25,0.08
Riyom,Highland,Pineapple,290.94,60.34,275.0,5.94,22.56,525.0,0.56
Riyom,Highland,Pineapple,279.34,39.12,85.5,6.13,20.72,1031.32,0.08
Riyom,Highland,Pineapple,238.12,42.65,82.5,6.36,18.4,875.43,0.08
Riyom,Highland,Pineapple,276.7,33.75,94.53,3.38,20.82,1250.0,0.17
Riyom,Highland,Pineapple,237.72,33.75,82.5,3.38,21.25,1250.0,0.19
Riyom,Highland,Pineapple,303.85,33.75,181.72,4.85,19.63,1026.29,0.23
Riyom,Highland,Pineapple,323.46,42.48,153.59,5.24,21.56,970.9,0.97
Riyom,Highland,Pineapple,208.79,33.75,82.5,5.6,22.61,987.81,0.36
Riyom,Highland,Pineapple,317.93,58.6,231.98,7.43,22.14,801.59,0.08
Riyom,Highland,Pineapple,294.14,57.21,153.85,5.09,21.03,990.84,0.16
Riyom,Highland,Pineapple,297.85,37.13,205.62,4.38,22.23,1061.78,0.45
Riyom,Highland,Pineapple,305.83,33.75,128.63,4.81,19.24,1053.87,0.22
Riyom,Highland,Pineapple,265.87,47.26,275.0,4.4,22.03,728.56,0.17
Riyom,Highland,Pineapple,282.05,44.35,116.25,5.23,20.16,955.0,0.33
Riyom,Highland,Pineapple,235.59,36.81,82.5,5.6,23.05,933.47,0.6
Riyom,Highland,Pineapple,282.65,45.59,188.44,5.34,22.03,525.0,0.88
Riyom,Highland,Pineapple,293.68,38.93,82.5,5.82,18.94,933.78,0.14
Riyom,Highland,Pineapple,228.48,38.18,102.64,3.57,17.66,1206.25,0.08
Riyom,Highland,Pineapple,257.52,33.75,150.37,5.57,21.46,1013.32,0.08
Riyom,Highland,Pineapple,249.06,54.72,211.93,5.97,22.9,923.62,0.27
Riyom,Highland,Pineapple,292.36,40.16,227.98,6.52,22.9,611.59,0.53
Riyom,Highland,Pineapple,285.47,40.32,134.02,8.12,16.99,627.23,0.08
Riyom,Highland,Pineapple,228.99,44.41,176.06,3.38,21.66,1074.89,1.04
Riyom,Highland,Onion,106.56,43.35,89.74,6.72,17.64,361.78,0.9
Riyom,Highland,Onion,118.35,38.09,50.64,7.3,16.65,393.7,0.3
Riyom,Highland,Onion,64.81,31.89,33.75,5.53,17.04,661.14,1.19
Riyom,Highland,Onion,46.35,32.81,55.86,6.1,19.21,518.85,1.07
Riyom,Highland,Onion,117.56,34.17,33.75,6.58,11.25,490.06,0.34
Riyom,Highland,Onion,55.16,18.75,35.61,6.58,11.25,687.5,0.3
Riyom,Highland,Onion,91.86,18.75,81.7,5.86,19.77,503.71,1.12
Riyom,Highland,Onion,73.03,18.75,54.54,5.77,11.25,687.5,0.61
Riyom,Highland,Onion,65.33,19.75,48.7,7.32,14.34,422.61,0.5
Riyom,Highland,Onion,101.7,31.74,72.36,7.62,12.82,530.16,0.3
Riyom,Highland,Onion,61.63,25.1,41.89,6.47,15.57,489.16,1.08
Riyom,Highland,Onion,101.21,33.26,39.86,6.87,14.26,446.56,0.3
Riyom,Highland,Onion,108.01,20.19,52.89,6.81,20.72,429.66,1.17
Riyom,Highland,Onion,51.79,20.05,33.75,6.2,15.44,535.41,0.45
Riyom,Highland,Onion,61.32,18.75,33.75,5.72,16.69,658.29,0.83
Riyom,Highland,Onion,83.43,42.6,70.16,6.73,12.95,687.5,0.3
Riyom,Highland,Onion,61.86,37.9,61.78,5.48,15.26,677.78,0.51
Riyom,Highland,Onion,45.0,18.75,33.75,4.82,14.66,687.5,0.77
Riyom,Highland,Onion,76.61,31.13,36.75,5.9,14.57,658.87,0.3
Riyom,Highland,Onion,83.33,18.75,66.58,4.95,11.25,687.5,0.45
Riyom,Highland,Onion,68.97,20.39,57.56,6.79,15.22,573.29,1.5
Riyom,Highland,Onion,75.67,20.83,34.03,6.88,17.45,586.35,0.3
Riyom,Highland,Onion,125.0,35.87,58.78,7.85,11.25,521.42,0.3
Riyom,Highland,Onion,55.79,18.75,33.75,6.59,14.03,491.48,0.37
Riyom,Highland,Onion,102.82,40.5,80.39,6.05,18.5,510.28,1.1
Riyom,Highland,Onion,56.79,29.81,42.93,7.62,13.63,577.72,0.3
Riyom,Highland,Onion,45.0,39.67,38.46,5.46,21.1,637.89,0.94
Riyom,Highland,Onion,102.22,18.75,60.27,7.0,12.06,687.5,0.3
Riyom,Highland,Onion,82.79,18.75,37.7,6.62,11.46,687.5,0.3
Riyom,Highland,Onion,61.61,24.26,33.75,6.67,15.87,687.5,0.3
Riyom,Highland,Onion,113.43,39.08,57.95,6.49,16.75,526.27,0.55
Riyom,Highland,Onion,102.86,24.19,48.9,6.12,15.41,604.58,0.49
Riyom,Highland,Onion,45.0,18.75,35.64,6.03,16.71,555.42,1.01
Riyom,Highland,Onion,96.11,18.75,49.66,5.97,14.5,687.5,0.49
Riyom,Highland,Onion,80.17,25.99,40.75,6.17,15.09,522.11,0.71
Riyom,Highland,Onion,97.29,26.08,67.14,6.73,15.41,510.58,0.46
Riyom,Highland,Onion,91.74,30.98,33.75,5.69,14.59,595.93,0.68
Riyom,Highland,Onion,72.25,20.29,35.63,6.64,11.25,687.5,0.3
Riyom,Highland,Onion,55.44,18.75,51.69,5.36,17.09,576.07,0.92
Riyom,Highland,Onion,67.15,35.17,77.2,6.61,12.93,568.77,0.3
Riyom,Highland,Onion,61.92,19.85,33.75,5.98,13.81,592.06,0.32
Riyom,Highland,Onion,102.84,28.89,57.25,5.45,19.99,584.12,1.2
Riyom,Highland,Onion,59.36,18.75,43.32,6.09,17.07,478.05,1.25
Riyom,Highland,Onion,97.31,18.75,33.75,5.33,20.39,597.19,1.12
Riyom,Highland,Onion,112.93,41.87,68.76,6.17,14.87,612.13,0.3
Riyom,Highland,Onion,87.38,25.37,62.84,7.18,11.25,468.11,0.3
Riyom,Highland,Onion,62.27,44.91,87.83,5.25,19.47,641.55,1.47
Riyom,Highland,Onion,51.55,18.75,44.44,6.37,13.34,636.46,0.77
Riyom,Highland,Onion,58.13,20.32,33.75,6.26,13.78,625.64,0.3
Riyom,Highland,Onion,45.0,23.87,60.88,6.39,13.69,646.32,0.93
Mikang,Lowland,Irish-potato,138.11,65.02,157.4,5.77,20.2,300.0,1.15
Mikang,Lowland,Irish-potato,102.02,75.0,111.29,5.48,23.84,366.97,1.35
Mikang,Lowland,Irish-potato,129.02,48.07,131.65,5.92,20.66,300.0,0.57
Mikang,Lowland,Irish-potato,130.5,61.45,90.0,4.45,10.6,750.0,0.22
Mikang,Lowland,Irish-potato,107.93,55.46,206.44,4.98,20.1,353.23,1.05
Mikang,Lowland,Irish-potato,150.0,62.48,144.96,3.71,17.23,526.64,1.38
Mikang,Lowland,Irish-potato,133.08,70.89,186.12,5.58,15.54,332.02,1.24
Mikang,Lowland,Irish-potato,95.8,54.53,174.64,4.71,17.1,528.89,1.17
Mikang,Lowland,Irish-potato,111.64,46.35,190.73,4.8,20.1,396.96,1.6
Mikang,Lowland,Irish-potato,94.45,75.0,157.58,5.13,19.21,670.59,0.61
Mikang,Lowland,Irish-potato,113.52,58.76,90.0,4.34,20.08,714.36,0.6
Mikang,Lowland,Irish-potato,84.65,36.13,162.72,5.5,20.51,300.0,1.39
Mikang,Lowland,Irish-potato,60.0,30.0,111.05,4.73,20.26,311.86,1.69
Mikang,Lowland,Irish-potato,118.89,35.21,143.18,4.0,16.8,549.27,1.52
Mikang,Lowland,Irish-potato,146.36,75.0,164.44,5.61,15.82,300.0,0.56
Mikang,Lowland,Irish-potato,107.07,62.93,187.96,5.41,17.22,439.04,0.98
Mikang,Lowland,Irish-potato,150.0,30.0,90.88,5.44,18.15,575.5,0.55
Mikang,Lowland,Irish-potato,60.0,32.87,90.0,5.09,20.84,410.91,0.71
Mikang,Lowland,Irish-potato,126.24,61.21,90.0,6.7,16.26,300.0,0.7
Mikang,Lowland,Irish-potato,94.27,37.45,90.0,5.05,19.74,425.09,1.61
Mikang,Lowland,Irish-potato,92.91,72.18,113.05,4.85,20.69,300.0,1.71
Mikang,Lowland,Irish-potato,87.64,68.38,225.0,5.36,13.95,458.44,1.12
Mikang,Lowland,Irish-potato,150.0,69.71,155.04,4.19,12.99,606.77,1.02
Mikang,Lowland,Irish-potato,108.26,57.29,130.93,5.51,19.55,410.41,1.35
Mikang,Lowland,Irish-potato,124.8,63.57,196.23,6.7,18.6,300.0,1.19
Mikang,Lowland,Irish-potato,85.07,55.7,107.21,4.83,18.27,552.27,1.13
Mikang,Lowland,Irish-potato,95.34,44.49,137.46,4.72,19.09,383.95,0.75
Mikang,Lowland,Irish-potato,110.52,65.61,109.9,5.5,19.87,483.34,0.84
Mikang,Lowland,Irish-potato,150.0,41.96,161.92,4.41,16.67,518.68,0.65
Mikang,Lowland,Irish-potato,117.43,49.97,225.0,4.97,15.82,312.24,1.47
Mikang,Lowland,Irish-potato,103.16,57.11,225.0,5.11,15.18,497.71,0.34
Mikang,Lowland,Irish-potato,94.99,30.0,225.0,6.63,14.91,300.0,0.22
Mikang,Lowland,Irish-potato,150.0,75.0,204.85,5.68,16.92,300.0,0.66
Mikang,Lowland,Irish-potato,98.03,30.0,106.61,5.37,16.59,580.05,1.35
Mikang,Lowland,Irish-potato,67.88,75.0,90.0,3.99,22.82,464.09,1.3
Mikang,Lowland,Irish-potato,91.38,59.08,90.0,4.94,17.96,439.66,0.91
Mikang,Lowland,Irish-potato,123.28,75.0,183.33,5.79,22.29,300.0,0.67
Mikang,Lowland,Irish-potato,87.93,68.89,141.37,4.82,16.46,421.3,1.15
Mikang,Lowland,Irish-potato,95.6,62.59,119.69,5.39,18.28,404.8,0.89
Mikang,Lowland,Irish-potato,130.7,75.0,196.0,3.69,19.57,560.15,1.67
Mikang,Lowland,Irish-potato,130.93,75.0,225.0,6.0,17.1,435.45,0.68
Mikang,Lowland,Irish-potato,150.0,30.12,204.95,4.15,18.35,433.36,0.91
Mikang,Lowland,Irish-potato,114.8,44.31,175.68,6.24,18.32,484.05,0.94
Mikang,Lowland,Irish-potato,144.23,61.99,206.68,5.88,17.85,300.0,1.72
Mikang,Lowland,Irish-potato,60.11,42.47,225.0,5.83,12.65,489.41,0.22
Mikang,Lowland,Irish-potato,137.35,30.0,109.12,5.54,17.09,460.38,0.49
Mikang,Lowland,Irish-potato,86.07,31.6,110.64,4.88,24.07,300.09,1.38
Mikang,Lowland,Irish-potato,134.93,63.35,146.43,4.39,17.3,492.94,1.22
Mikang,Lowland,Irish-potato,90.71,71.71,110.54,6.31,19.96,407.13,0.34
Mikang,Lowland,Irish-potato,149.93,38.37,122.24,6.7,16.78,482.5,0.38
Mikang,Lowland,Tomato,144.09,80.0,165.48,4.85,23.59,305.26,2.5
